numStars,NumAuthors,NumBlobs,LatestCommitDate,projectID,EarlistCommitDate,rootFork,communitySize,NumCommits,NumFiles
,137,140446,1268433129,hvo_paraview,757789980,matthb2_ParaView-beforekitwareswtichedtogit,14,43578,18882
2,252,108342,1239232190,ifeghali_php-src,923508610,,4,43781,15697
4,87,44258,1599123163,janjaap_atlas,1464618864,Amsterdam_atlas,9,16552,7945
,174,530808,1511282299,jocelyn-draft_ignore,731941746,,1,199734,1706869
1,52,145690,1359649952,johnjohndoe_KalypsoBase,1052300226,,1,57942,836565
4,123,49953,1598626018,jorisv_PG,1000652400,,137,5659,9938
,71,1193,1594666541,jryon_acstools,841857651,spacetelescope_acstools,12,43370,592
,63,208503,1567516422,jumpinjackie_mapguide,1139869334,,1,24803,236112
90,1274,109624,2455243142,kad_ostro-os,1045800225,ostroproject_ostro-os,44,85005,47641
9,96,219768,1465273656,kanzure_brlcad,440381431,,9,112295,46618
,51,12352,1598545764,kcr_zephyr,543050307,,10,11324,1560
2,60,7296,1598713105,kiwix_web,1170763869,,15,15472,2677
8,112,14946,1598909537,kshakir_rawls,1429297365,broadinstitute_rawls,3,6519,1158
43,55,38833,1599835547,l-x_jorgicio-gentoo,1386300550,jorgicio_jorgicio-gentoo,30,7836,6689
,73,32419,1509512252,lesthaeghet_mm-micromanager,1172619197,,3,48736,16249
,131,373275,1500892446,liteos_fff,822358937,,15,474846,5006871
,72,15051,1426366227,lordmx_icengine,1294381058,quadrowin_icengine,3,9942,6411
12,107,28330,1563204897,lunwk_Hugin,1049654338,ndevenish_Hugin,18,29581,6217
,58,14996,1598632741,lwycool_fetchmail,835640244,texasbruce_fetchmail,29,7012,953
,82,49765,1479862251,mgoldstein_takepart,1301543008,,1,17139,22168
,57,39293,1416254376,mjgarton_gatemirror,918058991,,2,15635,13287
5,134,36421,1592251231,mkordas_OpenSpaces,966229260,OpenSpaces_OpenSpaces,6,127151,10476
,129,183205,1598943121,mofec-eth_amp,1120631189,devgateway_amp,5,46978,196237
1,219,10036,1598870283,mss_zm-core-utils,1124239064,Zimbra_zm-core-utils,9,15405,586
1,84,72553,1350302415,mudrd8mz_moodle-lang,1133910795,,2,10997,28025
,59,27554,1509134047,n3wb13_test2,1238859415,,1,22027,6270
,606,6871,1479581189,nesciens_xmms2-wiki,1092329364,,1,7392,1100
3,96,174788,1599740180,nmichon_reference-repository,1233135975,grid5000_reference-repository,4,5660,13283
12,64,9567,1599067385,nyh_scylla-cluster-tests,1451430100,scylladb_scylla-cluster-tests,27,9455,819
,189,3726,1597905156,oncampus_loop_extension_Renameuser,1119781146,vorreiter_loop_extension_Renameuser,5,9020,1471
,345,614306,1460547725,openbsd-unofficial_openbsd-src,814005885,,1,172661,119266
25,108,17630,1599231238,ph3b_lego-webapp,1411645118,webkom_lego-webapp,13,6571,2622
,153,4615,1587852057,pld-linux_rpm,904506705,,2,8149,575
,133,90359,1519386158,poing_zurmo,1311297948,,7,58098,11463
6,77,95753,1600184122,quintel_etsource,1317646854,,3,15350,84499
,99,4346,1599588872,rduwal68_project,1336588687,,62,6966,510
,104,4935,1309141679,remram44_wvware,900624338,,2,39816,3045
,61,74825,1201893992,repo.or.cz_adiumx,1037988677,,1,22299,74735
2,97,415369,1599297024,rinkp_azure-docs.nl-nl,1395151941,MicrosoftDocs_azure-docs.nl-nl,67,9655,73573
10,134,12212,1597750053,rjc123_redirector,1345541071,alphagov_redirector,11,7160,3467
2,66,24847,1477904572,roytest001_PythonCode,1167786308,,4,6146,24087
7,342,59728,1599679449,rtack_site,1382483301,codurance_site,27,10493,54863
,86,6773,1583021957,salsa.debian.org_donald_dpn,1269530412,,4,5873,348
158,143,24740,1598367323,ser_LDP,943737855,tLDP_LDP,82,6965,17904
,80,5704,1598903584,sipwise_db-schema,1331920396,,1,22489,3204
,95,2823,1597387909,smkent_Metrolook,1403269816,,10,7748,1202
,651,37413,1384878596,spraints_for-example,1115154970,,1,40142,2222
,79,31739,1437045392,svn2github_jAER-mirror,1174607347,,1,6967,37569
,425,44924,1565214573,tasn_elementary,1222757936,,13,18038,4857
7,58,58765,1532373822,tdamo_gmf-tooling,1123107550,eclipse_gmf-tooling,22,11566,17097
132,67,17276,1598425965,tfks_POL-POM-5,1418483679,PlayOnLinux_POL-POM-5,47,6874,5618
,79,54321,1599832255,tomabadaniel_SORMAS,1463136385,,16,12847,19448
16,273,1065821,1503409518,unho_mozilla-l10n,1129628844,translate_mozilla-l10n,17,64047,157793
23,57,22125,1599125003,vavans_TypeCobol,1431991297,TypeCobolTeam_TypeCobol,17,5417,6020
4,157,12339,1598860204,wikimedia_mediawiki-extensions-WikibaseQualityConstraints,1429217840,,6,22830,2975
5,53,116181,1453125824,xabbuh_hope,1265710065,ratbird_hope,9,9211,44512
14,80,59379,1598881574,xpgo_oofem,1172752609,oofem_oofem,71,6566,5027
,2111,70517,1553457053,yarpiin_White-Wolf-SGS9-TW-Pie,1419022669,,2,21993,64013
,82,27403,1491747425,ylian_growl,1083048259,,35,16123,11537
8,60,13157,1597907850,zr2d2_mu,1426186800,cloudamatic_mu,8,5139,2072
8811,479,81474,1599273924,0000QI_blur-admin,1441787926,akveo_blur-admin,3077,11368,78262
1777,480,28899,1599938682,001101_lounge,1393948583,thelounge_lounge,808,20727,5438
13464,18865,267404,1599797622,0028_homebrew,1020800080,mxcl_homebrew,17456,593581,54097
27903,851,40408,1600117087,0032499154500_netdata,1371494350,firehol_netdata,3349,33102,6305
1578,4950,532207,1600286382,007dao_spring-framework,1159125706,SpringSource_spring-framework,26706,122890,203585
771,1176,190820,1599634820,007gosha_nifi,1418070134,apache_nifi,1356,27459,26558
,2536,63331,1598462865,00Hussam00_moment,1298947996,,7741,19905,19551
2833,872,6731,1598900163,00Kai0_docker-py,1368556466,docker_docker-py,1352,6040,515
,4170,1286373,1598454965,00derek_ud_ml_projects,1410994899,,12441,33899,1929944
1720,5807,502731,1599312012,00raq00_Lawnchair,1000684800,Deletescape-Media_Lawnchair,6307,744001,117278
2096,388,34728,1599453341,00tiagopolicarpo00_mycroft-core,1214526156,MycroftAI_mycroft-core,820,537551,27573
16521,697,17594,1598278096,00zhengfu00_EventBus,944218249,greenrobot_EventBus,5392,11725,19803
3514,267,37334,1598451315,00zhengfu00_VirtualApp,1467811523,asLody_VirtualApp,2829,5597,29085
34289,11069,919398,1600319026,00zhengfu00_lantern,123456789,getlantern_lantern,39738,166257,1125566
9468,268,48167,1600254793,00zhengfu00_realm-java,1334913522,realm_realm-java,1734,19872,8473
824,407,52095,1599957405,01100010011001010110010101110000_juice-shop,1411138396,bkimminich_juice-shop,1141,18736,36294
1094,188,15960,1599217222,011235813N_alloy,1339285614,appcelerator_alloy,1209,6296,10388
,12159,21193,1598842999,0118ayush_my-first-hash-london-web-career-040119,1436563898,learn-co-students_my-first-hash-london-web-career-040119,4880,37148,1113
2299,645,50714,1599945675,01BTC10_verdaccio,1369205284,verdaccio_verdaccio,1312,13056,36040
4,350,12479,1598840727,01org_IA-Hardware-Composer,1351082927,,230,11512,1945
185,210,121409,1600078127,01org_daal,1460471602,,119,7135,76432
,3895,872361,1599668225,01viniciusmelo_corefx,992921866,,7620,367014,338197
21207,1247,835046,1599269160,01viniciusmelo_kotlin,1289214216,JetBrains_kotlin,3256,324473,224042
1,9666,9236,1599960357,0216johnsoneric_css-kitten-wheelbarrow-v-000,1426794822,learn-co-students_css-kitten-wheelbarrow-v-000,4565,22454,137
3,828,32063,1599456419,02strich_tracks,1105271997,bsag_tracks-old,1363,10424,14131
926,134,14056,1599589905,03131302_couchbase-lite-android,1326254868,couchbase_couchbase-lite-android,344,6350,4514
1870,173,13646,1596028797,0359xiaodong_ImageProcessor,1338218607,JimBobSquarePants_ImageProcessor,481,8891,5443
4934,398,67764,1599698810,03shy_dgraph,1440486956,dgraph-io_dgraph,638,29324,14095
2796,882,164987,1599876331,046_laravel-5-boilerplate,1422491392,rappasoft_laravel-5-boilerplate,2147,24909,140414
2445,858,169018,1600289147,0492wzl_labelImg,1442457440,tzutalin_labelImg,4192,6110,179348
4303,295,22160,1599103731,05px_web-design-standards,1432149010,18F_web-design-standards,740,11133,7633
485,68,13414,1598519218,06094051_hivemall,1380194632,myui_hivemall,255,7228,3186
10,90,12928,1599465745,06094051_javamelody,1253640579,javamelody_javamelody,613,26806,42015
3839,1150,31294,1599260119,060988_webdriverio,1314729281,webdriverio_webdriverio,1473,20844,5336
2,73,18811,1596656776,07101994_document-viewer,1312201039,SufficientlySecure_document-viewer,346,18280,121309
149,531,128887,1599140829,08_Garden,1245550419,vanillaforums_Garden,1100,75275,35090
375,242,8239,1585265969,09zwcbupt_pox,1307668159,noxrepo_pox,519,5444,3272
698,221,20777,1599898018,0Knowledge_picard,1156839273,metabrainz_picard,298,11108,1728
9,552,36753,1598999198,0Lux0_batocera-emulationstation,1342646906,batocera-linux_batocera-emulationstation,783,11226,4213
937,623,88076,1599851834,0ahid_autoscaler,1439511799,kubernetes_autoscaler,767,9761,79015
,406,26934,1537641061,0bserver07_forem,1298236490,radar_forem,575,7461,24017
985,491,10875,1599251297,0cean27_web-scrobbler,1276554785,david-sabata_web-scrobbler,450,7008,2015
9,234,22747,1598100443,0demongamer0_Net4KLauncherF,1311954889,Spoutcraft_LegacyLauncher,420,5984,13776
3110,389,21131,1598536680,0h2o_manim,1427050258,3b1b_manim,1055,6617,11007
8808,962,35880,1600217092,0jun0815_SwiftLint,1412970895,realm_SwiftLint,2567,15815,7033
825,871,15495,1598970392,0mars_serializer,1303944164,schmittjoh_serializer,929,5529,3686
,741,59292,1598641929,0peyemisnr_podam,1134798087,mtedone_podam,1744,9902,6453
7464,820,30536,1599685753,0way_fabric.js,1276122333,kangax_fabric.js,2251,14311,19419
12900,2737,76085,1600171596,0x00evil_elixir,1115332107,elixir-lang_elixir,4193,42196,7069
335,538,11371,1586473031,0x0aNL_p2pool-0x0a,1305471966,p2pool_p2pool,1524,7429,3009
1180,110,37125,1599262924,0x1330_Misago,1342444642,rafalp_Misago,386,6880,10119
1371,1125,18034,1600255831,0x213F_moto,1360984543,spulec_moto,834,9415,2242
566,139,13706,1599131349,0x55aa_wechaty,1462113406,wechaty_wechaty,815,8586,1185
775,626,50602,1599400709,0xKAG_Tiny-Tiny-RSS,1124619190,gothfox_Tiny-Tiny-RSS,913,19307,23947
1268,268,32644,1600249253,0xflotus_reactor-core,1447150000,reactor_reactor-core,433,7294,5890
12176,461,42775,1599927500,0xflotus_rollup,1431642351,rollup_rollup,691,8953,19723
2829,14671,2808745,1600300391,0xhacking_drupal,958679519,drupal_drupal,16105,836741,4403975
352,123,45933,1599267363,0xxx_cakeml,1349265160,CakeML_cakeml,51,21535,3907
208,984,244824,1599670516,1-vn_brave-browser,1376522539,brave_brave-browser,724,80478,95999
43,72,12094,1599627596,1000camels_froide,1302636050,okfde_froide,72,5634,2323
1425,1135,826093,1599759778,10088_ignite,1306511158,apache_ignite,1399,153618,85824
681,430,24810,1599114744,1010101012101_GitVersion,1377588620,GitTools_GitVersion,412,5728,5929
1509,398,17550,1598503704,1010101012101_git-lfs,1379887252,github_git-lfs,1194,12796,5168
25,106,68406,1598880513,102010cncger_sdkjs,1370277626,ONLYOFFICE_sdkjs,69,39792,10034
2426,551,22758,1598896940,1026385513_react-data-grid,1425636904,adazzle_react-data-grid,1663,8786,6740
1640,373,33828,1599935790,104corp_hydra,1432298528,ory_hydra,542,5991,17823
,1017,155187,1599460900,1060460048_FoundationPress,1386275910,,1815,21961,187393
816,185,23264,1600287491,1072258106_surveyjs,1439540681,surveyjs_surveyjs,409,6269,2556
511,1555,37361,1599969338,10Louise_GildedRose-Refactoring-Kata,1314176912,emilybache_GildedRose-Refactoring-Kata,2249,14013,22740
1178,1491,195309,1599652342,10wang_kylin,1334893233,apache_kylin,2399,55417,45524
2697,300,20088,1599348009,1103785815_PSTCollectionView,1082903278,steipete_PSTCollectionView,841,8553,5144
3960,499,25796,1599966254,116443347_jaeger,1461018131,jaegertracing_jaeger,795,7081,12823
154,136,15115,1598973365,120photo_ohana-api,1368557433,codeforamerica_ohana-api,224,5759,3392
4410,1223,123599,1600081257,123dayu_confd,890418655,kelseyhightower_confd,2556,49977,46239
176,872,33163,1599369297,123malin_ucore_lab,1345609857,chyyuu_ucore_os_lab,2337,16842,24235
3846,2094,227824,1600285661,12669054_scylla,1303829143,scylladb_scylla,3298,127961,48433
125,293,5031,1599148380,12mtc_opsdroid,1469305137,opsdroid_opsdroid,126,5017,348
4017,1582,124124,1599341408,132041_Telescope,1345685242,TelescopeJS_Telescope,3979,46634,59002
,498,135880,1598897736,1329555958_elasticsearch-net,1286469125,,972,17299,28015
126,583,72204,1600288623,1414551889_deck,1405623849,spinnaker_deck,489,28075,18110
61,133,66684,1599054948,151706061_bika.lims,1288951745,bikalabs_bika.lims,288,23520,10829
208,410,90725,1598562199,151706061_fiji,1196851125,fiji_fiji,374,25344,72704
443,1181,320203,1599753491,16hoppe_galaxy,1163608101,galaxyproject_galaxy,1083,116210,220321
1229,848,186503,1599844003,17500mph_Emby,1342076127,MediaBrowser_Emby,929,43829,188414
300,245,28951,1599442424,18037108618_readium-sdk,1355258904,readium_readium-sdk,368,6539,36208
675,51,14434,1511485033,1836807765_tomahawk-android,1300690080,tomahawk-player_tomahawk-android,331,5043,4257
1075,267,13657,1599588372,1846689910_electrode,1449524728,electrode-io_electrode,281,7900,4689
,63,55910,1600306043,18Amit18_spring-ide,1093989868,,122,9478,16187
448,278,14729,1598757671,1930s_openexr,1043130868,openexr_openexr,361,6215,8024
239,263,122399,1588179121,1984shekhar_hornetq,1054952307,hornetq_hornetq,270,36028,44781
,354,53909,1598564946,1998-yhf_proprietary_vendor_sony,1341651030,obsd39_proprietary_vendor_sony,468,5408,66486
622,103,35725,1598538289,199sabrina_Sigil,1249166054,Sigil-Ebook_Sigil,464,6574,15235
227,308,170316,1599770644,19wolf_webtrees,1148080450,fisharebest_webtrees,207,24552,74119
70,562,68859,1599344263,1RedOne_SCCMdocs,1465603551,MicrosoftDocs_SCCMdocs,282,23179,15926
997,58,34322,1587701012,1and3cr01x_pipeline,1436327363,PipelineAI_pipeline,905,6836,72314
129,164,22031,1600412795,1fish2_the-blue-alliance,1283646359,the-blue-alliance_the-blue-alliance,156,10421,7456
833,284,11568,1598327303,1godmod1_BetterDiscordApp,1440475702,Jiiks_BetterDiscordApp,935,6874,2064
,9366,19641,1599857558,1krisortiz1_writing-migrations-v-000,1447880647,learn-co-students_writing-migrations-v-000,3418,21173,17004
684,1087,61822,1600094999,1lastBr3ath_browser-compat-data,1459277407,mdn_browser-compat-data,724,20149,2773
318,450,7397,1600021498,1n_r10k,1355546897,puppetlabs_r10k,545,5927,924
217,240,96586,1597830385,1nfused_RedPitaya,1009842050,RedPitaya_RedPitaya,630,18978,107019
1,429,8582,1550322726,1song_android_device_samsung_msm8660-common,1316647847,darchstar_cm_device_samsung_msm8660-common,447,11988,2691
293,204,31592,1598738718,20032410_batphone,1235434144,servalproject_batphone,379,9770,13526
,2365,105232,1600397446,2012summerain_docs,1374544844,,8500,24756,21903
1666,605,46029,1597620031,2089764_web2py,1201031892,web2py_web2py,1137,14405,23838
2676,1088,208543,1599668383,216Giorgiy_cli,1375571438,dotnet_cli,2100,101028,46855
1250,259,47843,1598938848,24themes_elementor,1464521140,pojome_elementor,558,34636,3923
45,688,9562,1599072779,25th-floor_puppet-php,1310394253,voxpupuli_puppet-php,708,5102,1868
,88,13913,1599060574,29decibel_elevate,1412983492,thomaschampagne_elevate,130,5566,2803
198,374,696574,1600111650,2Dfactory_nuxeo,1204510723,nuxeo_nuxeo,885,172672,139238
130,229,71122,1597764173,2at2_dss,1394030293,esig_dss,223,8132,16269
,4296,15999,1599961964,2dmendis_rails-blog-scaffold-v-000,1411414660,learn-co-students_rails-blog-scaffold-v-000,1559,6877,25172
415,496,13485,1600083530,2fasc_travis-build,1316985220,travis-ci_travis-build,414,10245,1254
1129,104,15649,1598629536,2flying2_WhatWeb,1285841022,urbanadventurer_WhatWeb,483,5458,5253
2367,502,17289,1596636408,2rk_comfortable-mexican-sofa,1282151996,comfy_comfortable-mexican-sofa,735,7473,4939
366,84,12618,1596655450,2sic_resizer,1255094926,imazen_resizer,170,5338,5022
776,281,24032,1598864458,33bunny_AmazeFileManager,1389208917,TeamAmaze_AmazeFileManager,996,6804,7893
68,95,96368,1599672278,360Zen_event-espresso-core,1311880880,eventespresso_event-espresso-core,63,59959,23044
239,176,29869,1599236489,3660628_trunk,1352235085,cloudcompare_trunk,486,6786,8529
74,79,14118,1594068463,3FLLC_fpGUI,1163857443,graemeg_fpGUI,46,5404,5115
1527,366,116782,1599010638,3K0CRYPT_opencog,1200934000,opencog_opencog,1087,135950,31859
64,490,107082,1599411993,3eka_oi-userland,1271372770,OpenIndiana_oi-userland,176,37027,51497
480,379,12648,1599061735,3iPunt_php-saml,1275509069,onelogin_php-saml,722,6172,4036
411,1553,315708,1599499248,3l73_TYPO3.CMS,1065192910,TYPO3_TYPO3.CMS,583,95971,110612
39,171,23445,1600114575,3nids_QGIS-Website,1377248077,qgis_QGIS-Website,165,9456,8080
127,360,15686,1598644530,4383_oslo.messaging,1367300996,openstack_oslo.messaging,182,11114,3224
69,300,25386,4056703766,4613_docs,1212614291,dojo_docs,159,16187,1824
165,155,98716,1551713243,4669842_codenvy,1358903736,codenvy_codenvy,156,16053,22947
222,85,28632,1598796721,4tXJ7f_cryptominisat,1249941672,msoos_cryptominisat,101,16326,2354
333,141,19840,1590256185,54programmer_wro4j,1236195528,alexo_wro4j,252,5261,8199
108,122,28397,1599184085,5n1p_enaml,1312557372,enthought_enaml,132,8209,11648
,458,58441,1599677601,695215742_template-java-spring-hibernate,1289427682,,618,9251,42598
,322,68601,1599992790,6RiverSystems_web-build-tools,1450055989,microsoft_rushstack,183,21166,15715
1264,86,20222,1493175583,6a68_Locker,1291690184,LockerProject_Locker,220,17370,11255
68,328,109419,1598866665,70akaline_feyncalc,964037172,FeynCalc_feyncalc,87,42797,41073
4,66,21453,1599287885,70ray_dproofreaders,1022083887,DistributedProofreaders_dproofreaders,13,11889,2523
,149,8423,1597987514,7setstyle_freeroam,1227701274,,71,6762,14783
1828,491,15295,1599818877,808sAndBR_pgcli,1390687928,dbcli_pgcli,804,7149,3300
68,846,1765211,1599420633,95rangerxlt_pkgsrc,872072464,NetBSD_pkgsrc,318,3314840,191251
171,61,16889,1599410187,9b_artisan,1291859427,artisan-roaster-scope_artisan,94,7181,8872
580,197,47309,1599917501,9il_ldc,1186066082,ldc-developers_ldc,204,14468,13123
133,213,204515,1600326383,A-Vladimir_FrackinUniverse,1467055808,sayterdarkwynd_FrackinUniverse,168,19682,96801
,172,35406,1599937331,A3Sec_Thruk,1257713495,,146,11102,10750
1,3732,44594,1599941887,AAM77_omniauth_readme-v-000,1449883366,learn-co-students_omniauth_readme-v-000,1396,6554,59019
3086,1210,188971,1599254615,AMDG2_caniuse,1327211269,Fyrd_caniuse,1260,10551,2260
111,471,134542,1599746878,AOSC-Dev_rpm,817511481,rpm-software-management_rpm,189,87285,18854
,104,17022,1598991601,AUTProgram_artiq,1400328530,,83,9268,2871
62,114,16528,1598917071,Aadeshp_lucid,1454111380,appnexus_lucid,43,5172,2478
1797,91,6913,1599497300,AarathiNadathur_bqplot,1418425922,bloomberg_bqplot,325,5036,642
342,385,90533,1599387067,AaronZhangL_one,1213709181,OpenNebula_one,297,28134,15546
264,197,7607,1598012523,Abhinickz_metacpan-web,1303136780,metacpan_metacpan-web,215,5123,1495
124,151,57604,1598722650,Abv204_meta-ros,1354001437,bmwcarit_meta-ros,148,19854,29105
4,260,71068,1600053794,Acidburn0zzz_opencollective-frontend,1426575802,opencollective_opencollective-frontend,233,43942,6633
,66,92286,1591261180,Action-Committee_ManaPlus,1293925718,,57,13126,5832
3367,88,50837,1593352738,ActuallyACat_rockstar,1186448471,avinassh_rockstar,294,50877,98
,3813,6728,1599874545,AdamB701_git-basics-mod-remotes-lab-london-fe-skills-110518,1446146123,learn-co-students_git-basics-mod-remotes-lab-london-fe-skills-110518,691,5885,4431
19,233,90428,1599234923,AdamHabshey_RMG-Py,1127930240,ReactionMechanismGenerator_RMG-Py,257,39473,30022
3,124,5381,1599070491,AdiPandit_pentaho-data-mining,1147735128,pentaho_pentaho-data-mining,70,60619,17080
803,4562,79978,1599536343,Adocentyn_mu,731654855,djcb_mu,2378,76374,19288
,103,98937,1503003940,AidenFeng_EDKII,1145565744,,2,50264,52491
16,211,160819,1599184139,Airbitz_augur,1414434479,AugurProject_augur,377,69818,29825
297,106,12569,1593644505,Ajeet-Ganga_mamute,1359659014,caelum_mamute,179,5145,3941
61,160,16872,1599685492,AkiraSonoda_libopenmetaverse,1147705084,openmetaversefoundation_libopenmetaverse,130,7886,6846
